transaction_id,customer_id,merchant_id,amount,currency,payment_method,transaction_hour,transaction_day,failure_reason,failure_category,previous_transaction_count,previous_success_count,previous_failure_count,customer_success_rate,days_since_last_success,retry_count,recovery_attempted,recovery_action,retry_delay_minutes,recovery_success,recovered_amount,recovery_time_minutes,recovery_probability,revenue_at_risk
TXN107079,CUST1382,MERCH141,838.52,INR,UPI,7,Monday,Network Timeout,Temporary,15,10,5,0.667,12,0,True,Retry After Delay,15,1,798.2,25,0.7,586.96
TXN107080,CUST2429,MERCH118,556.62,INR,UPI,11,Sunday,Network Timeout,Temporary,40,30,10,0.75,72,0,True,Retry,0,1,543.52,9,0.65,361.8
TXN107081,CUST1387,MERCH139,2010.92,INR,UPI,3,Thursday,Payment Declined,Customer Related,31,27,4,0.871,82,0,True,Send Payment Reminder,30,1,1953.08,33,0.5,1005.46
TXN107082,CUST1524,MERCH149,789.69,INR,Net Banking,12,Saturday,Insufficient Balance,Customer Related,17,16,1,0.941,18,0,True,Send Payment Reminder,30,1,784.94,41,0.55,434.33
TXN107083,CUST2580,MERCH134,717.98,INR,Credit Card,20,Friday,Payment Declined,Customer Related,12,8,4,0.667,74,0,True,Send Payment Reminder,60,0,0.0,0,0.35,251.29
TXN107084,CUST1638,MERCH123,2013.44,INR,UPI,16,Sunday,Processing Error,Technical,5,2,3,0.4,70,0,False,Stop Recovery,0,0,0.0,0,0.25,503.36
TXN107085,CUST1937,MERCH123,582.67,INR,UPI,23,Wednesday,Payment Declined,Customer Related,38,38,0,1.0,5,0,True,Send Payment Reminder,60,0,0.0,0,0.55,320.47
TXN107086,CUST2649,MERCH116,417.46,INR,Credit Card,20,Friday,Payment Declined,Customer Related,48,26,22,0.542,87,0,False,Stop Recovery,0,0,0.0,0,0.2,83.49
TXN107087,CUST2968,MERCH139,5328.36,INR,UPI,4,Friday,Insufficient Balance,Customer Related,39,37,2,0.949,89,2,True,Send Payment Reminder,120,0,0.0,0,0.36,1918.21
TXN107088,CUST1275,MERCH109,2129.41,INR,Debit Card,5,Thursday,Payment Declined,Customer Related,9,7,2,0.778,7,1,True,Send Payment Reminder,30,1,2063.49,34,0.33,702.71
TXN107089,CUST1499,MERCH101,1084.24,INR,Net Banking,8,Saturday,Network Timeout,Temporary,17,14,3,0.824,43,0,True,Retry After Delay,5,0,0.0,0,0.85,921.6
TXN107090,CUST1716,MERCH143,1335.71,INR,Credit Card,4,Sunday,Payment Declined,Customer Related,29,24,5,0.828,45,0,True,Send Payment Reminder,120,1,1309.61,133,0.55,734.64
TXN107091,CUST1336,MERCH122,2007.59,INR,UPI,1,Sunday,Network Timeout,Temporary,42,29,13,0.69,69,0,True,Retry,0,1,2001.15,2,0.65,1304.93
TXN107092,CUST2973,MERCH105,2918.05,INR,Debit Card,2,Sunday,Bank Server Unavailable,Temporary,17,13,4,0.765,31,0,True,Retry After Delay,5,0,0.0,0,0.7,2042.64
TXN107093,CUST1931,MERCH101,731.59,INR,UPI,10,Friday,Payment Declined,Customer Related,46,39,7,0.848,19,0,True,Send Payment Reminder,60,0,0.0,0,0.55,402.37
TXN107094,CUST1480,MERCH120,1795.28,INR,UPI,9,Friday,Payment Declined,Customer Related,14,14,0,1.0,44,0,True,Send Payment Reminder,30,0,0.0,0,0.55,987.4
TXN107095,CUST2920,MERCH134,893.04,INR,Credit Card,2,Thursday,Insufficient Balance,Customer Related,20,11,9,0.55,35,0,False,Stop Recovery,0,0,0.0,0,0.25,223.26
TXN107096,CUST1910,MERCH148,1151.49,INR,Wallet,8,Thursday,Insufficient Balance,Customer Related,47,31,16,0.66,43,2,False,Stop Recovery,0,0,0.0,0,0.26,299.39
TXN107097,CUST2996,MERCH128,1523.18,INR,UPI,7,Monday,Insufficient Balance,Customer Related,27,23,4,0.852,73,3,False,Stop Recovery,0,0,0.0,0,0.29,441.72
TXN107098,CUST2296,MERCH106,1332.29,INR,Net Banking,15,Saturday,Incorrect Payment Details,Customer Related,39,37,2,0.949,88,1,True,Send Payment Reminder,30,0,0.0,0,0.43,572.88
TXN107099,CUST2943,MERCH128,2412.58,INR,UPI,21,Sunday,Network Timeout,Temporary,48,33,15,0.688,18,2,True,Retry,0,1,2360.25,7,0.56,1351.04
TXN107100,CUST2081,MERCH136,1977.66,INR,UPI,20,Sunday,Insufficient Balance,Customer Related,20,20,0,1.0,61,0,True,Send Payment Reminder,30,1,1881.72,38,0.5,988.83
TXN107101,CUST2351,MERCH122,400.8,INR,Debit Card,1,Friday,Network Timeout,Temporary,23,17,6,0.739,44,1,True,Retry,0,0,0.0,0,0.63,252.5
TXN107102,CUST2754,MERCH132,452.03,INR,UPI,9,Saturday,Gateway Timeout,Temporary,9,9,0,1.0,73,0,True,Retry After Delay,30,1,431.72,36,0.8,361.62
TXN107103,CUST1108,MERCH107,996.48,INR,UPI,23,Tuesday,Insufficient Balance,Customer Related,49,32,17,0.653,53,3,False,Stop Recovery,0,0,0.0,0,0.19,189.33
TXN107104,CUST2302,MERCH111,5784.29,INR,UPI,13,Tuesday,Network Timeout,Temporary,19,19,0,1.0,56,1,True,Retry After Delay,5,1,5774.7,17,0.78,4511.75
TXN107105,CUST2709,MERCH145,677.71,INR,UPI,4,Tuesday,Insufficient Balance,Customer Related,32,18,14,0.562,34,0,False,Stop Recovery,0,0,0.0,0,0.25,169.43
TXN107106,CUST1327,MERCH147,1133.9,INR,UPI,21,Saturday,Processing Error,Technical,12,7,5,0.583,33,1,False,Stop Recovery,0,0,0.0,0,0.23,260.8
TXN107107,CUST2799,MERCH109,872.12,INR,Debit Card,0,Thursday,Payment Declined,Customer Related,2,1,1,0.5,4,0,False,Stop Recovery,0,0,0.0,0,0.25,218.03
TXN107108,CUST1314,MERCH114,859.86,INR,Debit Card,12,Friday,Authentication Failure,Technical,36,33,3,0.917,84,0,True,Escalate,0,0,0.0,0,0.55,472.92
TXN107109,CUST2497,MERCH123,1544.71,INR,Wallet,3,Monday,Payment Declined,Customer Related,21,13,8,0.619,23,2,False,Stop Recovery,0,0,0.0,0,0.26,401.62
TXN107110,CUST2134,MERCH125,4107.71,INR,Debit Card,20,Friday,Processing Error,Technical,40,24,16,0.6,50,0,True,Escalate,0,0,0.0,0,0.45,1848.47
TXN107111,CUST1698,MERCH146,1929.03,INR,Debit Card,8,Sunday,Network Timeout,Temporary,43,42,1,0.977,36,1,True,Retry After Delay,10,1,1885.83,23,0.78,1504.64
TXN107112,CUST1780,MERCH141,704.28,INR,Debit Card,15,Tuesday,Insufficient Balance,Customer Related,11,8,3,0.727,90,0,True,Send Payment Reminder,30,0,0.0,0,0.35,246.5
TXN107113,CUST2958,MERCH138,12119.65,INR,Net Banking,20,Saturday,Payment Declined,Customer Related,28,20,8,0.714,63,0,True,Send Payment Reminder,120,0,0.0,0,0.35,4241.88
TXN107114,CUST2252,MERCH102,1426.33,INR,UPI,20,Wednesday,Processing Error,Technical,12,7,5,0.583,43,1,False,Stop Recovery,0,0,0.0,0,0.23,328.06
TXN107115,CUST2520,MERCH101,844.06,INR,UPI,18,Saturday,Gateway Timeout,Temporary,5,5,0,1.0,65,2,True,Retry,0,1,809.85,12,0.66,557.08
TXN107116,CUST1155,MERCH105,4145.08,INR,Debit Card,23,Tuesday,Network Timeout,Temporary,50,43,7,0.86,39,0,True,Retry After Delay,5,1,4055.5,10,0.85,3523.32
TXN107117,CUST2496,MERCH120,920.34,INR,UPI,13,Saturday,Processing Error,Technical,15,15,0,1.0,43,0,True,Escalate,0,1,918.38,5,0.6,552.2
TXN107118,CUST2724,MERCH108,5066.12,INR,Net Banking,22,Saturday,Network Timeout,Temporary,32,18,14,0.562,32,0,True,Retry,0,0,0.0,0,0.55,2786.37
TXN107119,CUST2295,MERCH109,667.46,INR,Credit Card,23,Saturday,Network Timeout,Temporary,17,15,2,0.882,88,1,True,Retry After Delay,15,1,635.58,18,0.73,487.25
TXN107120,CUST1886,MERCH135,4204.98,INR,UPI,19,Thursday,Insufficient Balance,Customer Related,41,38,3,0.927,13,0,True,Send Payment Reminder,120,1,4105.55,132,0.55,2312.74
TXN107121,CUST2025,MERCH102,1573.15,INR,Debit Card,7,Friday,Insufficient Balance,Customer Related,36,34,2,0.944,60,2,True,Send Payment Reminder,120,1,1505.2,125,0.41,644.99
TXN107122,CUST1757,MERCH140,3762.51,INR,UPI,9,Thursday,Authentication Failure,Technical,14,7,7,0.5,12,1,False,Stop Recovery,0,0,0.0,0,0.23,865.38
TXN107123,CUST1721,MERCH123,6132.84,INR,Wallet,19,Saturday,Insufficient Balance,Customer Related,41,40,1,0.976,33,0,True,Send Payment Reminder,30,1,5963.19,44,0.55,3373.06
TXN107124,CUST2534,MERCH121,541.27,INR,Wallet,0,Monday,Payment Declined,Customer Related,9,8,1,0.889,14,0,True,Send Payment Reminder,60,0,0.0,0,0.55,297.7
TXN107125,CUST1912,MERCH148,3716.8,INR,Debit Card,19,Friday,Bank Server Unavailable,Temporary,17,16,1,0.941,13,0,True,Retry After Delay,30,1,3652.6,40,0.85,3159.28
TXN107126,CUST2309,MERCH113,433.93,INR,UPI,4,Friday,Payment Declined,Customer Related,44,32,12,0.727,48,0,True,Send Payment Reminder,120,1,422.2,130,0.4,173.57
TXN107127,CUST1870,MERCH141,579.55,INR,UPI,14,Friday,Gateway Timeout,Temporary,7,6,1,0.857,61,2,True,Retry,0,1,578.47,12,0.66,382.5
TXN107128,CUST1012,MERCH144,704.35,INR,Credit Card,7,Wednesday,Network Timeout,Temporary,32,17,15,0.531,63,1,True,Retry,0,0,0.0,0,0.43,302.87
TXN107129,CUST1607,MERCH143,2004.02,INR,Net Banking,9,Friday,Processing Error,Technical,44,31,13,0.705,57,0,True,Escalate,0,0,0.0,0,0.45,901.81
TXN107130,CUST1497,MERCH126,1375.28,INR,UPI,5,Wednesday,Network Timeout,Temporary,44,30,14,0.682,37,1,True,Retry,0,1,1346.71,1,0.63,866.43
TXN107131,CUST2756,MERCH132,1171.79,INR,UPI,14,Sunday,Payment Declined,Customer Related,6,6,0,1.0,4,0,True,Send Payment Reminder,120,1,1169.66,134,0.55,644.48
TXN107132,CUST1237,MERCH121,1505.66,INR,UPI,14,Friday,Processing Error,Technical,16,11,5,0.688,68,0,True,Escalate,0,0,0.0,0,0.4,602.26
TXN107133,CUST2117,MERCH128,2149.59,INR,Credit Card,9,Saturday,Bank Server Unavailable,Temporary,2,2,0,1.0,57,0,True,Retry After Delay,5,1,2075.9,16,0.85,1827.15
TXN107134,CUST2361,MERCH118,2286.09,INR,Net Banking,20,Tuesday,Bank Server Unavailable,Temporary,10,5,5,0.5,62,3,False,Stop Recovery,0,0,0.0,0,0.29,662.97
TXN107135,CUST1780,MERCH118,3214.2,INR,UPI,18,Monday,Insufficient Balance,Customer Related,4,4,0,1.0,16,2,True,Send Payment Reminder,60,1,3056.88,75,0.41,1317.82
TXN107136,CUST2194,MERCH105,5744.67,INR,UPI,3,Friday,Gateway Timeout,Temporary,5,4,1,0.8,39,1,True,Retry After Delay,30,1,5501.83,44,0.78,4480.84
TXN107137,CUST1605,MERCH144,1316.73,INR,Debit Card,21,Sunday,Incorrect Payment Details,Customer Related,37,32,5,0.865,63,0,True,Send Payment Reminder,60,0,0.0,0,0.5,658.36
TXN107138,CUST1660,MERCH118,882.83,INR,Net Banking,5,Thursday,Gateway Timeout,Temporary,39,29,10,0.744,82,1,True,Retry,0,0,0.0,0,0.58,512.04
TXN107139,CUST2647,MERCH112,2188.19,INR,Net Banking,14,Sunday,Processing Error,Technical,26,22,4,0.846,16,0,True,Escalate,0,1,2086.61,3,0.6,1312.91
TXN107140,CUST2590,MERCH125,536.25,INR,Debit Card,5,Tuesday,Authentication Failure,Technical,30,24,6,0.8,47,1,True,Escalate,0,0,0.0,0,0.53,284.21
TXN107141,CUST1848,MERCH121,778.24,INR,UPI,17,Thursday,Processing Error,Technical,2,2,0,1.0,90,0,True,Escalate,0,1,768.08,10,0.55,428.03
TXN107142,CUST1935,MERCH120,2979.48,INR,UPI,10,Thursday,Network Timeout,Temporary,18,12,6,0.667,23,0,True,Retry After Delay,15,1,2858.79,18,0.7,2085.64
TXN107143,CUST2490,MERCH135,1212.81,INR,Wallet,11,Sunday,Bank Server Unavailable,Temporary,7,7,0,1.0,52,0,True,Retry After Delay,5,1,1198.08,17,0.85,1030.89
TXN107144,CUST1627,MERCH101,509.51,INR,Wallet,7,Wednesday,Bank Server Unavailable,Temporary,46,42,4,0.913,58,1,True,Retry After Delay,5,0,0.0,0,0.78,397.42
TXN107145,CUST1142,MERCH146,406.73,INR,Credit Card,23,Monday,Payment Declined,Customer Related,47,23,24,0.489,66,1,False,Stop Recovery,0,0,0.0,0,0.13,52.87
TXN107146,CUST2224,MERCH143,1392.66,INR,Debit Card,21,Sunday,Network Timeout,Temporary,23,16,7,0.696,57,0,True,Retry After Delay,30,1,1360.46,45,0.7,974.86
TXN107147,CUST2203,MERCH129,3339.3,INR,Wallet,13,Sunday,Authentication Failure,Technical,20,18,2,0.9,38,2,True,Escalate,0,0,0.0,0,0.46,1536.08
TXN107148,CUST1713,MERCH126,3303.83,INR,UPI,3,Thursday,Payment Declined,Customer Related,15,13,2,0.867,75,2,True,Send Payment Reminder,30,0,0.0,0,0.36,1189.38
TXN107149,CUST2387,MERCH106,1463.67,INR,UPI,17,Sunday,Payment Declined,Customer Related,28,23,5,0.821,5,1,True,Send Payment Reminder,120,1,1406.35,121,0.48,702.56
TXN107150,CUST1478,MERCH119,6681.7,INR,Debit Card,5,Tuesday,Insufficient Balance,Customer Related,46,36,10,0.783,47,1,True,Send Payment Reminder,120,0,0.0,0,0.33,2204.96
TXN107151,CUST1564,MERCH149,1231.69,INR,Wallet,5,Monday,Insufficient Balance,Customer Related,3,3,0,1.0,14,0,True,Send Payment Reminder,30,1,1207.88,36,0.55,677.43
TXN107152,CUST1470,MERCH130,1198.88,INR,Debit Card,18,Tuesday,Bank Server Unavailable,Temporary,3,2,1,0.667,80,2,True,Retry,0,0,0.0,0,0.51,611.43
TXN107153,CUST1383,MERCH122,171.75,INR,Net Banking,1,Thursday,Gateway Timeout,Temporary,12,9,3,0.75,48,0,True,Retry After Delay,15,1,163.26,27,0.7,120.22
TXN107154,CUST2715,MERCH112,936.46,INR,UPI,3,Monday,Insufficient Balance,Customer Related,34,31,3,0.912,41,0,True,Send Payment Reminder,60,1,905.31,70,0.55,515.05
TXN107155,CUST1925,MERCH116,2648.14,INR,UPI,23,Friday,Payment Declined,Customer Related,36,34,2,0.944,51,1,True,Send Payment Reminder,30,0,0.0,0,0.48,1271.11
TXN107156,CUST1416,MERCH103,4680.54,INR,UPI,4,Thursday,Gateway Timeout,Temporary,8,7,1,0.875,37,0,True,Retry After Delay,5,1,4630.15,16,0.85,3978.46
TXN107157,CUST2848,MERCH113,689.39,INR,Wallet,14,Thursday,Authentication Failure,Technical,9,5,4,0.556,21,2,False,Stop Recovery,0,0,0.0,0,0.16,110.3
TXN107158,CUST1307,MERCH119,1938.76,INR,Credit Card,2,Sunday,Authentication Failure,Technical,35,30,5,0.857,8,0,True,Escalate,0,1,1914.45,7,0.6,1163.26
TXN107159,CUST1648,MERCH112,3094.88,INR,UPI,15,Saturday,Gateway Timeout,Temporary,24,13,11,0.542,78,0,True,Retry,0,1,3062.49,12,0.5,1547.44
TXN107160,CUST2717,MERCH102,1351.49,INR,Wallet,12,Saturday,Payment Declined,Customer Related,24,18,6,0.75,9,3,False,Stop Recovery,0,0,0.0,0,0.19,256.78
TXN107161,CUST2390,MERCH125,215.59,INR,Credit Card,11,Wednesday,Gateway Timeout,Temporary,35,28,7,0.8,12,0,True,Retry After Delay,5,1,211.14,14,0.85,183.25
TXN107162,CUST2024,MERCH125,1632.44,INR,Net Banking,20,Tuesday,Bank Server Unavailable,Temporary,11,11,0,1.0,79,0,True,Retry After Delay,10,0,0.0,0,0.8,1305.95
TXN107163,CUST2067,MERCH117,2463.02,INR,Credit Card,8,Friday,Authentication Failure,Technical,6,6,0,1.0,25,0,True,Escalate,0,1,2410.47,6,0.6,1477.81
TXN107164,CUST1738,MERCH131,627.7,INR,UPI,10,Monday,Processing Error,Technical,25,13,12,0.52,21,2,False,Stop Recovery,0,0,0.0,0,0.16,100.43
TXN107165,CUST2866,MERCH113,1092.99,INR,Credit Card,7,Thursday,Payment Declined,Customer Related,1,1,0,1.0,46,0,True,Send Payment Reminder,30,1,1060.6,35,0.55,601.14
TXN107166,CUST2121,MERCH146,531.45,INR,Wallet,6,Thursday,Processing Error,Technical,9,5,4,0.556,26,0,True,Escalate,0,0,0.0,0,0.3,159.44
TXN107167,CUST2743,MERCH102,171.38,INR,UPI,3,Friday,Payment Declined,Customer Related,12,9,3,0.75,68,0,True,Send Payment Reminder,60,1,170.94,63,0.35,59.98
TXN107168,CUST2288,MERCH100,3046.06,INR,Net Banking,1,Thursday,Payment Declined,Customer Related,13,9,4,0.692,25,2,False,Stop Recovery,0,0,0.0,0,0.26,791.98
TXN107169,CUST2823,MERCH125,1335.42,INR,UPI,18,Sunday,Insufficient Balance,Customer Related,29,22,7,0.759,40,0,True,Send Payment Reminder,30,0,0.0,0,0.4,534.17
TXN107170,CUST2806,MERCH123,4808.5,INR,UPI,21,Tuesday,Bank Server Unavailable,Temporary,46,31,15,0.674,32,0,True,Retry After Delay,5,1,4796.36,16,0.7,3365.95
TXN107171,CUST1139,MERCH148,2659.41,INR,UPI,22,Monday,Network Timeout,Temporary,32,23,9,0.719,62,1,True,Retry,0,1,2527.6,5,0.58,1542.46
TXN107172,CUST2504,MERCH134,1008.92,INR,Net Banking,11,Sunday,Insufficient Balance,Customer Related,31,21,10,0.677,29,1,True,Send Payment Reminder,120,0,0.0,0,0.33,332.94
TXN107173,CUST2260,MERCH113,1253.2,INR,Credit Card,2,Friday,Payment Declined,Customer Related,26,25,1,0.962,86,0,True,Send Payment Reminder,120,1,1250.83,135,0.5,626.6
TXN107174,CUST1973,MERCH102,2106.83,INR,UPI,18,Friday,Insufficient Balance,Customer Related,40,31,9,0.775,19,2,False,Stop Recovery,0,0,0.0,0,0.26,547.78
TXN107175,CUST2016,MERCH112,2903.02,INR,Net Banking,2,Saturday,Payment Declined,Customer Related,24,24,0,1.0,50,0,True,Send Payment Reminder,120,0,0.0,0,0.55,1596.66
TXN107176,CUST1952,MERCH146,1733.91,INR,UPI,18,Wednesday,Bank Server Unavailable,Temporary,15,13,2,0.867,70,0,True,Retry After Delay,10,1,1722.69,18,0.8,1387.13
TXN107177,CUST1903,MERCH149,3243.71,INR,UPI,18,Monday,Gateway Timeout,Temporary,42,33,9,0.786,20,0,True,Retry After Delay,10,1,3179.81,21,0.7,2270.6
TXN107178,CUST1071,MERCH113,1056.45,INR,UPI,6,Friday,Insufficient Balance,Customer Related,6,5,1,0.833,80,0,True,Send Payment Reminder,60,0,0.0,0,0.5,528.22
TXN107179,CUST2690,MERCH120,603.22,INR,Debit Card,13,Sunday,Bank Server Unavailable,Temporary,29,17,12,0.586,9,0,True,Retry,0,0,0.0,0,0.55,331.77
TXN107180,CUST2213,MERCH125,1271.75,INR,Credit Card,20,Thursday,Processing Error,Technical,31,16,15,0.516,86,0,False,Stop Recovery,0,0,0.0,0,0.25,317.94
TXN107181,CUST2291,MERCH102,1578.37,INR,Net Banking,3,Sunday,Payment Declined,Customer Related,16,15,1,0.938,34,0,True,Send Payment Reminder,60,1,1525.06,72,0.55,868.1
TXN107182,CUST2344,MERCH139,512.23,INR,Credit Card,5,Saturday,Network Timeout,Temporary,10,9,1,0.9,83,1,True,Retry After Delay,5,1,497.39,11,0.73,373.93
TXN107183,CUST1106,MERCH103,459.72,INR,UPI,13,Monday,Incorrect Payment Details,Customer Related,45,32,13,0.711,41,1,True,Send Payment Reminder,60,1,456.23,75,0.33,151.71
TXN107184,CUST2255,MERCH135,1915.84,INR,Net Banking,7,Tuesday,Payment Declined,Customer Related,40,26,14,0.65,37,0,True,Send Payment Reminder,60,1,1834.19,74,0.4,766.34
TXN107185,CUST2065,MERCH142,967.69,INR,UPI,17,Friday,Insufficient Balance,Customer Related,4,2,2,0.5,68,0,False,Stop Recovery,0,0,0.0,0,0.2,193.54
TXN107186,CUST2725,MERCH100,1173.01,INR,Wallet,14,Tuesday,Processing Error,Technical,29,24,5,0.828,69,0,True,Escalate,0,1,1150.77,7,0.55,645.16
TXN107187,CUST1882,MERCH139,1004.5,INR,UPI,18,Friday,Payment Declined,Customer Related,8,8,0,1.0,64,2,True,Send Payment Reminder,120,1,965.87,122,0.36,361.62
TXN107188,CUST1138,MERCH146,4520.96,INR,UPI,17,Thursday,Processing Error,Technical,40,22,18,0.55,76,1,False,Stop Recovery,0,0,0.0,0,0.18,813.77
TXN107189,CUST1614,MERCH132,3675.37,INR,Credit Card,14,Wednesday,Processing Error,Technical,11,7,4,0.636,51,1,True,Escalate,0,1,3561.1,3,0.38,1396.64
TXN107190,CUST2706,MERCH106,497.76,INR,UPI,22,Thursday,Network Timeout,Temporary,1,1,0,1.0,59,0,True,Retry After Delay,15,1,473.0,25,0.85,423.1
TXN107191,CUST1862,MERCH110,874.6,INR,UPI,11,Tuesday,Network Timeout,Temporary,43,21,22,0.488,73,0,True,Retry,0,1,873.26,8,0.5,437.3
TXN107192,CUST1272,MERCH126,2643.88,INR,Credit Card,17,Sunday,Insufficient Balance,Customer Related,37,18,19,0.486,63,0,False,Stop Recovery,0,0,0.0,0,0.2,528.78
TXN107193,CUST2504,MERCH113,2167.98,INR,UPI,4,Monday,Incorrect Payment Details,Customer Related,23,14,9,0.609,44,0,True,Send Payment Reminder,120,1,2071.35,122,0.4,867.19
TXN107194,CUST1415,MERCH121,1295.74,INR,UPI,14,Sunday,Authentication Failure,Technical,30,28,2,0.933,45,1,True,Escalate,0,0,0.0,0,0.53,686.74
TXN107195,CUST1505,MERCH115,539.11,INR,UPI,8,Saturday,Authentication Failure,Technical,15,8,7,0.533,52,1,False,Stop Recovery,0,0,0.0,0,0.23,124.0
TXN107196,CUST1732,MERCH145,775.86,INR,Credit Card,7,Tuesday,Insufficient Balance,Customer Related,29,24,5,0.828,17,1,True,Send Payment Reminder,120,1,766.68,126,0.48,372.41
TXN107197,CUST2748,MERCH111,885.88,INR,UPI,7,Wednesday,Incorrect Payment Details,Customer Related,24,21,3,0.875,35,2,True,Send Payment Reminder,60,1,866.46,64,0.41,363.21
TXN107198,CUST2876,MERCH148,1671.7,INR,UPI,2,Friday,Incorrect Payment Details,Customer Related,9,6,3,0.667,13,0,True,Send Payment Reminder,60,0,0.0,0,0.4,668.68
TXN107199,CUST1423,MERCH145,5234.27,INR,Credit Card,12,Saturday,Gateway Timeout,Temporary,43,28,15,0.651,46,2,True,Retry,0,0,0.0,0,0.56,2931.19
TXN107200,CUST2430,MERCH109,773.17,INR,Debit Card,12,Friday,Bank Server Unavailable,Temporary,11,5,6,0.455,36,1,True,Retry,0,1,766.52,14,0.48,371.12
TXN107201,CUST2591,MERCH123,589.44,INR,Debit Card,11,Tuesday,Payment Declined,Customer Related,15,12,3,0.8,4,0,True,Send Payment Reminder,60,0,0.0,0,0.55,324.19
TXN107202,CUST1389,MERCH145,1227.99,INR,UPI,14,Monday,Payment Declined,Customer Related,44,41,3,0.932,61,1,True,Send Payment Reminder,120,0,0.0,0,0.43,528.04
TXN107203,CUST1341,MERCH117,3057.62,INR,UPI,13,Friday,Payment Declined,Customer Related,46,30,16,0.652,65,0,True,Send Payment Reminder,30,1,2983.58,38,0.35,1070.17
TXN107204,CUST1945,MERCH121,420.94,INR,Credit Card,0,Sunday,Bank Server Unavailable,Temporary,38,37,1,0.974,43,0,True,Retry After Delay,5,1,420.61,18,0.85,357.8
TXN107205,CUST1613,MERCH108,4285.13,INR,Net Banking,1,Friday,Gateway Timeout,Temporary,48,44,4,0.917,27,0,True,Retry After Delay,15,1,4200.93,29,0.85,3642.36
TXN107206,CUST2956,MERCH116,1167.21,INR,Credit Card,22,Saturday,Incorrect Payment Details,Customer Related,26,19,7,0.731,89,0,True,Send Payment Reminder,30,0,0.0,0,0.35,408.52
TXN107207,CUST1492,MERCH137,744.37,INR,UPI,3,Wednesday,Processing Error,Technical,45,38,7,0.844,88,0,True,Escalate,0,1,730.09,11,0.55,409.4
TXN107208,CUST1191,MERCH139,372.36,INR,UPI,12,Saturday,Processing Error,Technical,37,31,6,0.838,66,0,True,Escalate,0,1,370.89,1,0.55,204.8
TXN107209,CUST1498,MERCH112,2357.17,INR,Wallet,9,Wednesday,Insufficient Balance,Customer Related,24,15,9,0.625,23,2,False,Stop Recovery,0,0,0.0,0,0.26,612.86
TXN107210,CUST1821,MERCH149,1168.02,INR,Debit Card,20,Sunday,Processing Error,Technical,22,12,10,0.545,51,1,False,Stop Recovery,0,0,0.0,0,0.23,268.64
TXN107211,CUST2735,MERCH136,1535.43,INR,UPI,12,Monday,Network Timeout,Temporary,18,12,6,0.667,86,0,True,Retry,0,1,1478.47,3,0.65,998.03
TXN107212,CUST2256,MERCH105,651.55,INR,UPI,0,Friday,Processing Error,Technical,9,5,4,0.556,82,0,False,Stop Recovery,0,0,0.0,0,0.25,162.89
TXN107213,CUST2968,MERCH120,1037.66,INR,Net Banking,10,Thursday,Insufficient Balance,Customer Related,29,24,5,0.828,56,2,True,Send Payment Reminder,120,0,0.0,0,0.41,425.44
TXN107214,CUST1226,MERCH135,907.54,INR,UPI,17,Tuesday,Authentication Failure,Technical,32,29,3,0.906,52,0,True,Escalate,0,0,0.0,0,0.6,544.52
TXN107215,CUST2394,MERCH106,1235.86,INR,Credit Card,8,Saturday,Network Timeout,Temporary,12,7,5,0.583,54,0,True,Retry,0,1,1196.49,12,0.55,679.72
TXN107216,CUST1138,MERCH135,783.96,INR,Debit Card,5,Friday,Processing Error,Technical,41,29,12,0.707,16,1,True,Escalate,0,1,770.83,4,0.38,297.9
TXN107217,CUST1855,MERCH124,392.55,INR,UPI,22,Tuesday,Payment Declined,Customer Related,17,14,3,0.824,67,0,True,Send Payment Reminder,30,1,375.69,37,0.5,196.28
TXN107218,CUST1816,MERCH110,11882.24,INR,UPI,12,Saturday,Bank Server Unavailable,Temporary,25,19,6,0.76,1,1,True,Retry,0,1,11769.13,5,0.63,7485.81
TXN107219,CUST2172,MERCH143,450.01,INR,UPI,4,Friday,Gateway Timeout,Temporary,14,10,4,0.714,26,0,True,Retry After Delay,15,0,0.0,0,0.7,315.01
TXN107220,CUST2138,MERCH113,1548.69,INR,Net Banking,9,Wednesday,Bank Server Unavailable,Temporary,25,22,3,0.88,60,0,True,Retry After Delay,15,0,0.0,0,0.85,1316.39
TXN107221,CUST2473,MERCH144,324.53,INR,Credit Card,4,Monday,Insufficient Balance,Customer Related,27,19,8,0.704,70,1,False,Stop Recovery,0,0,0.0,0,0.28,90.87
TXN107222,CUST2086,MERCH128,271.07,INR,Net Banking,21,Thursday,Gateway Timeout,Temporary,13,6,7,0.462,44,3,True,Retry,0,1,265.54,2,0.34,92.16
TXN107223,CUST1103,MERCH109,1448.47,INR,Credit Card,9,Saturday,Insufficient Balance,Customer Related,37,33,4,0.892,36,2,True,Send Payment Reminder,30,1,1430.72,39,0.41,593.87
TXN107224,CUST2874,MERCH149,1539.93,INR,Wallet,4,Wednesday,Authentication Failure,Technical,10,10,0,1.0,9,0,True,Escalate,0,1,1539.18,11,0.6,923.96
TXN107225,CUST1870,MERCH147,3674.6,INR,Net Banking,19,Monday,Processing Error,Technical,9,8,1,0.889,7,0,True,Escalate,0,1,3670.35,1,0.6,2204.76
