transaction_id,recovery_probability,expected_recovery,priority,action,reason,retry_delay_minutes,amount,failure_reason,failure_category,retry_count,recovery_success,recovered_amount,recovery_attempted,recovery_success_simulated,simulated_recovered_amount
TXN107225,0.648,2381.52,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,3674.6,Processing Error,Technical,0,1,3670.35,True,0,0.0
TXN107226,0.842,1551.78,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1843.9,Bank Server Unavailable,Temporary,0,0,0.0,True,1,1843.9
TXN107227,0.481,571.49,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,1188.15,Network Timeout,Temporary,1,0,0.0,True,1,1188.15
TXN107228,0.573,359.18,VERY LOW,Send Payment Reminder,Customer action may be required,60,626.61,Insufficient Balance,Customer Related,0,0,0.0,True,0,0.0
TXN107229,0.326,1450.38,LOW,Stop Recovery,Maximum retry limit reached,0,4443.55,Network Timeout,Temporary,2,0,0.0,False,0,0.0
TXN107230,0.463,1303.06,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,2816.02,Authentication Failure,Technical,0,0,0.0,True,1,2816.02
TXN107231,0.368,181.77,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,494.2,Insufficient Balance,Customer Related,0,1,480.55,False,0,0.0
TXN107232,0.303,418.37,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1380.73,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN107233,0.333,499.88,VERY LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,1503.04,Network Timeout,Temporary,1,0,0.0,True,0,0.0
TXN107234,0.588,596.93,LOW,Send Payment Reminder,Customer action may be required,60,1015.85,Incorrect Payment Details,Customer Related,0,1,979.34,True,0,0.0
TXN107235,0.639,1587.19,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,2483.64,Processing Error,Technical,0,0,0.0,True,1,2483.64
TXN107236,0.018,47.35,VERY LOW,Stop Recovery,Recovery probability is too low,0,2605.52,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN107237,0.098,113.12,VERY LOW,Stop Recovery,Recovery probability is too low,0,1150.11,Processing Error,Technical,0,0,0.0,False,0,0.0
TXN107238,0.721,771.65,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1069.88,Network Timeout,Temporary,0,1,1050.32,True,1,1069.88
TXN107239,0.805,3578.77,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,4443.36,Network Timeout,Temporary,0,1,4379.23,True,1,4443.36
TXN107240,0.161,454.37,VERY LOW,Stop Recovery,Maximum retry limit reached,0,2825.02,Processing Error,Technical,2,0,0.0,False,0,0.0
TXN107241,0.319,453.41,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1419.26,Incorrect Payment Details,Customer Related,2,0,0.0,False,0,0.0
TXN107242,0.843,306.82,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,363.81,Bank Server Unavailable,Temporary,0,1,350.98,True,1,363.81
TXN107243,0.339,597.65,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1763.75,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN107244,0.448,1049.56,LOW,Send Payment Reminder,Customer action may be required,60,2341.31,Insufficient Balance,Customer Related,1,0,0.0,True,0,0.0
TXN107245,0.024,3.52,VERY LOW,Stop Recovery,Recovery probability is too low,0,147.88,Incorrect Payment Details,Customer Related,1,0,0.0,False,0,0.0
TXN107246,0.1,164.29,VERY LOW,Stop Recovery,Recovery probability is too low,0,1638.43,Authentication Failure,Technical,0,0,0.0,False,0,0.0
TXN107247,0.645,618.67,LOW,Retry,Temporary failure with moderate recovery probability,0,959.72,Network Timeout,Temporary,1,1,925.24,True,1,959.72
TXN107248,0.303,340.26,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1122.5,Payment Declined,Customer Related,1,1,1078.44,False,0,0.0
TXN107249,0.004,2.81,VERY LOW,Stop Recovery,Maximum retry limit reached,0,648.13,Insufficient Balance,Customer Related,3,0,0.0,False,0,0.0
TXN107250,0.284,337.38,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1189.69,Payment Declined,Customer Related,1,1,1184.3,False,0,0.0
TXN107251,0.23,938.76,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,4078.94,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN107252,0.301,281.94,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,937.19,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN107253,0.8,2318.81,LOW,Retry After Delay,Temporary failure with high recovery probability,10,2899.98,Bank Server Unavailable,Temporary,0,1,2769.72,True,1,2899.98
TXN107254,0.018,12.68,VERY LOW,Stop Recovery,Recovery probability is too low,0,702.7,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN107255,0.687,1687.68,LOW,Retry,Temporary failure with moderate recovery probability,0,2457.76,Bank Server Unavailable,Temporary,0,0,0.0,True,1,2457.76
TXN107256,0.456,611.16,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,1341.21,Network Timeout,Temporary,1,1,1290.67,True,0,0.0
TXN107257,0.378,671.6,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1775.11,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN107258,0.645,868.87,LOW,Stop Recovery,Maximum retry limit reached,0,1347.12,Network Timeout,Temporary,2,1,1321.82,False,0,0.0
TXN107259,0.017,38.57,VERY LOW,Stop Recovery,Recovery probability is too low,0,2237.92,Payment Declined,Customer Related,1,0,0.0,False,0,0.0
TXN107260,0.779,133.86,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,171.73,Network Timeout,Temporary,0,1,167.16,True,1,171.73
TXN107261,0.025,10.71,VERY LOW,Stop Recovery,Recovery probability is too low,0,430.15,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN107262,0.303,565.76,LOW,Escalate,Low recovery probability requires investigation,0,1869.95,Processing Error,Technical,0,0,0.0,True,0,0.0
TXN107263,0.362,94.59,VERY LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,261.17,Network Timeout,Temporary,1,1,249.69,True,0,0.0
TXN107264,0.408,357.86,VERY LOW,Send Payment Reminder,Customer action may be required,60,876.15,Insufficient Balance,Customer Related,0,1,845.03,True,1,876.15
TXN107265,0.434,557.18,LOW,Send Payment Reminder,Customer action may be required,60,1282.45,Payment Declined,Customer Related,0,1,1244.5,True,1,1282.45
TXN107266,0.574,396.43,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,690.55,Network Timeout,Temporary,0,0,0.0,True,0,0.0
TXN107267,0.335,257.94,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,770.28,Payment Declined,Customer Related,1,1,768.69,False,0,0.0
TXN107268,0.836,1391.41,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1664.48,Bank Server Unavailable,Temporary,0,1,1614.19,True,0,0.0
TXN107269,0.852,2559.49,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,3003.21,Bank Server Unavailable,Temporary,0,1,2870.44,True,1,3003.21
TXN107270,0.225,139.9,VERY LOW,Stop Recovery,Maximum retry limit reached,0,622.19,Processing Error,Technical,2,1,621.33,False,0,0.0
TXN107271,0.521,440.58,VERY LOW,Stop Recovery,Maximum retry limit reached,0,845.52,Bank Server Unavailable,Temporary,2,1,821.59,False,0,0.0
TXN107272,0.599,446.79,VERY LOW,Send Payment Reminder,Customer action may be required,60,746.2,Insufficient Balance,Customer Related,0,1,714.1,True,0,0.0
TXN107273,0.747,144.21,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,193.04,Bank Server Unavailable,Temporary,0,0,0.0,True,1,193.04
TXN107274,0.854,1281.09,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1500.22,Gateway Timeout,Temporary,0,1,1471.05,True,1,1500.22
TXN107275,0.729,2061.65,LOW,Retry After Delay,Temporary failure with high recovery probability,10,2829.27,Gateway Timeout,Temporary,1,1,2802.19,True,1,2829.27
TXN107276,0.573,1730.53,LOW,Retry,Temporary failure with moderate recovery probability,0,3020.91,Gateway Timeout,Temporary,0,0,0.0,True,1,3020.91
TXN107277,0.418,279.04,VERY LOW,Send Payment Reminder,Customer action may be required,60,667.4,Payment Declined,Customer Related,0,0,0.0,True,1,667.4
TXN107278,0.029,14.37,VERY LOW,Stop Recovery,Recovery probability is too low,0,492.08,Incorrect Payment Details,Customer Related,0,0,0.0,False,0,0.0
TXN107279,0.357,486.62,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1362.78,Insufficient Balance,Customer Related,1,1,1343.06,False,0,0.0
TXN107280,0.47,1221.98,LOW,Send Payment Reminder,Customer action may be required,60,2600.4,Payment Declined,Customer Related,1,1,2510.89,True,0,0.0
TXN107281,0.294,446.24,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1516.08,Authentication Failure,Technical,2,0,0.0,False,0,0.0
TXN107282,0.493,831.98,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1688.24,Processing Error,Technical,0,1,1624.0,True,0,0.0
TXN107283,0.012,38.66,VERY LOW,Stop Recovery,Maximum retry limit reached,0,3339.13,Insufficient Balance,Customer Related,2,0,0.0,False,0,0.0
TXN107284,0.476,352.62,VERY LOW,Stop Recovery,Maximum retry limit reached,0,741.51,Processing Error,Technical,2,0,0.0,False,0,0.0
TXN107285,0.012,13.96,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1123.3,Insufficient Balance,Customer Related,2,0,0.0,False,0,0.0
TXN107286,0.64,3167.93,MEDIUM,Retry After Delay,Delayed retry may resolve the technical issue,15,4952.68,Authentication Failure,Technical,0,1,4923.68,True,1,4952.68
TXN107287,0.639,730.64,LOW,Send Payment Reminder,Customer action may be required,60,1144.3,Payment Declined,Customer Related,0,1,1098.18,True,0,0.0
TXN107288,0.152,73.65,VERY LOW,Stop Recovery,Maximum retry limit reached,0,485.96,Processing Error,Technical,3,0,0.0,False,0,0.0
TXN107289,0.212,166.54,VERY LOW,Stop Recovery,Maximum retry limit reached,0,784.08,Insufficient Balance,Customer Related,3,0,0.0,False,0,0.0
TXN107290,0.641,405.62,VERY LOW,Send Payment Reminder,Customer action may be required,60,632.36,Payment Declined,Customer Related,0,1,624.67,True,1,632.36
TXN107291,0.465,828.7,LOW,Send Payment Reminder,Customer action may be required,60,1782.42,Insufficient Balance,Customer Related,0,0,0.0,True,1,1782.42
TXN107292,0.676,442.39,VERY LOW,Retry,Technical failure with high recovery potential,0,654.09,Authentication Failure,Technical,0,0,0.0,True,1,654.09
TXN107293,0.466,774.67,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1663.75,Processing Error,Technical,0,1,1582.48,True,0,0.0
TXN107294,0.535,398.02,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,743.34,Bank Server Unavailable,Temporary,0,1,721.77,True,0,0.0
TXN107295,0.357,87.51,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,245.01,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN107296,0.742,1270.05,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1711.79,Network Timeout,Temporary,1,1,1710.5,True,1,1711.79
TXN107297,0.707,1065.83,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1508.35,Network Timeout,Temporary,0,0,0.0,True,1,1508.35
TXN107298,0.11,222.66,VERY LOW,Stop Recovery,Maximum retry limit reached,0,2026.79,Processing Error,Technical,3,0,0.0,False,0,0.0
TXN107299,0.022,16.9,VERY LOW,Stop Recovery,Recovery probability is too low,0,781.81,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN107300,0.024,17.4,VERY LOW,Stop Recovery,Recovery probability is too low,0,717.92,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN107301,0.179,330.04,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1846.73,Payment Declined,Customer Related,2,1,1812.92,False,0,0.0
TXN107302,0.489,2208.11,LOW,Send Payment Reminder,Customer action may be required,60,4515.25,Payment Declined,Customer Related,1,1,4359.62,True,1,4515.25
TXN107303,0.476,643.37,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,1351.45,Gateway Timeout,Temporary,0,0,0.0,True,0,0.0
TXN107304,0.78,1466.48,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1881.21,Bank Server Unavailable,Temporary,0,1,1852.97,True,1,1881.21
TXN107305,0.401,415.6,VERY LOW,Send Payment Reminder,Customer action may be required,60,1035.59,Payment Declined,Customer Related,0,0,0.0,True,0,0.0
TXN107306,0.757,294.88,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,389.59,Bank Server Unavailable,Temporary,1,1,376.99,True,0,0.0
TXN107307,0.436,1266.94,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,2904.29,Network Timeout,Temporary,1,1,2895.41,True,1,2904.29
TXN107308,0.748,2072.35,LOW,Retry After Delay,Temporary failure with high recovery probability,10,2770.36,Gateway Timeout,Temporary,0,1,2664.38,True,1,2770.36
TXN107309,0.659,1557.55,LOW,Retry,Technical failure with high recovery potential,0,2365.2,Processing Error,Technical,0,1,2284.78,True,1,2365.2
TXN107310,0.704,815.5,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1157.99,Network Timeout,Temporary,0,1,1139.97,True,0,0.0
TXN107311,0.449,969.47,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,2159.53,Authentication Failure,Technical,0,1,2137.43,True,1,2159.53
TXN107312,0.024,65.2,VERY LOW,Stop Recovery,Recovery probability is too low,0,2738.07,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN107313,0.533,2611.66,MEDIUM,Stop Recovery,Maximum retry limit reached,0,4895.77,Network Timeout,Temporary,2,0,0.0,False,0,0.0
TXN107314,0.307,907.03,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,2953.72,Payment Declined,Customer Related,1,1,2891.17,False,0,0.0
TXN107315,0.027,38.32,VERY LOW,Stop Recovery,Recovery probability is too low,0,1409.59,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN107316,0.087,40.78,VERY LOW,Stop Recovery,Recovery probability is too low,0,470.31,Authentication Failure,Technical,1,0,0.0,False,0,0.0
TXN107317,0.459,696.49,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1517.06,Processing Error,Technical,0,1,1463.15,True,1,1517.06
TXN107318,0.693,1140.42,LOW,Retry,Temporary failure with moderate recovery probability,0,1644.62,Gateway Timeout,Temporary,0,1,1609.51,True,1,1644.62
TXN107319,0.505,1192.33,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,2361.91,Authentication Failure,Technical,1,1,2269.7,True,1,2361.91
TXN107320,0.842,3331.47,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,3956.49,Gateway Timeout,Temporary,0,1,3770.03,True,1,3956.49
TXN107321,0.782,971.08,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1241.26,Gateway Timeout,Temporary,0,1,1236.27,True,1,1241.26
TXN107322,0.62,4456.39,MEDIUM,Retry,Temporary failure with moderate recovery probability,0,7192.47,Bank Server Unavailable,Temporary,0,0,0.0,True,0,0.0
TXN107323,0.292,95.84,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,327.85,Payment Declined,Customer Related,1,0,0.0,False,0,0.0
TXN107324,0.759,1421.6,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1873.33,Gateway Timeout,Temporary,1,1,1824.73,True,1,1873.33
TXN107325,0.297,209.88,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,707.11,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN107326,0.432,125.87,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,291.26,Authentication Failure,Technical,0,1,283.69,True,1,291.26
TXN107327,0.361,410.92,VERY LOW,Escalate,Low recovery probability requires investigation,0,1139.77,Authentication Failure,Technical,1,0,0.0,True,0,0.0
TXN107328,0.359,149.85,VERY LOW,Escalate,Low recovery probability requires investigation,0,417.49,Authentication Failure,Technical,1,1,412.16,True,1,417.49
TXN107329,0.408,479.98,VERY LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,1177.16,Bank Server Unavailable,Temporary,1,0,0.0,True,0,0.0
TXN107330,0.025,34.52,VERY LOW,Stop Recovery,Recovery probability is too low,0,1377.21,Payment Declined,Customer Related,1,0,0.0,False,0,0.0
TXN107331,0.241,788.71,LOW,Stop Recovery,Maximum retry limit reached,0,3277.49,Processing Error,Technical,2,1,3205.39,False,0,0.0
TXN107332,0.845,338.9,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,400.99,Network Timeout,Temporary,0,1,390.05,True,1,400.99
TXN107333,0.247,682.94,LOW,Escalate,Low recovery probability requires investigation,0,2770.43,Authentication Failure,Technical,0,1,2741.98,True,0,0.0
TXN107334,0.424,614.24,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,1448.76,Bank Server Unavailable,Temporary,1,1,1410.73,True,0,0.0
TXN107335,0.028,85.64,VERY LOW,Stop Recovery,Recovery probability is too low,0,3050.56,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN107336,0.275,261.16,VERY LOW,Stop Recovery,Maximum retry limit reached,0,948.23,Incorrect Payment Details,Customer Related,2,0,0.0,False,0,0.0
TXN107337,0.523,241.19,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,461.37,Processing Error,Technical,0,1,459.36,True,1,461.37
TXN107338,0.574,290.53,VERY LOW,Send Payment Reminder,Customer action may be required,60,505.73,Insufficient Balance,Customer Related,0,1,488.19,True,0,0.0
TXN107339,0.272,129.76,VERY LOW,Stop Recovery,Maximum retry limit reached,0,476.54,Authentication Failure,Technical,3,0,0.0,False,0,0.0
TXN107340,0.715,1404.23,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1963.04,Network Timeout,Temporary,0,1,1868.19,True,1,1963.04
TXN107341,0.505,2204.19,LOW,Send Payment Reminder,Customer action may be required,60,4365.72,Insufficient Balance,Customer Related,0,0,0.0,True,0,0.0
