decision_timestamp,transaction_id,amount,payment_method,failure_reason,failure_category,retry_count,recovery_probability,expected_recovery,priority,action,reason,retry_delay_minutes,guardrail_triggered,recovery_attempted,outcome,recovered_amount
2026-08-25T23:41:59,TXN109409,1249.99,UPI,Bank Server Unavailable,Temporary,0,0.856,1069.54,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,1249.99
2026-08-25T23:41:59,TXN109410,1282.44,UPI,Insufficient Balance,Customer Related,2,0.011,14.3,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109411,643.15,Debit Card,Gateway Timeout,Temporary,0,0.844,542.52,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,643.15
2026-08-25T23:41:59,TXN109412,384.45,Debit Card,Processing Error,Technical,0,0.696,267.43,VERY LOW,Retry,Technical failure with high recovery potential,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109413,5906.03,Debit Card,Payment Declined,Customer Related,0,0.019,111.06,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109414,3311.11,UPI,Payment Declined,Customer Related,2,0.273,905.39,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109415,439.65,Debit Card,Payment Declined,Customer Related,3,0.064,28.08,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109416,1517.17,UPI,Insufficient Balance,Customer Related,2,0.292,443.02,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109417,1236.4,Wallet,Incorrect Payment Details,Customer Related,0,0.485,599.93,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109418,1075.79,UPI,Authentication Failure,Technical,3,0.308,331.06,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109419,965.63,Credit Card,Gateway Timeout,Temporary,0,0.847,818.28,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,965.63
2026-08-25T23:41:59,TXN109420,1817.13,Debit Card,Network Timeout,Temporary,0,0.674,1224.07,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109421,2577.41,Net Banking,Processing Error,Technical,0,0.637,1640.77,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,2577.41
2026-08-25T23:41:59,TXN109422,1848.1,UPI,Payment Declined,Customer Related,3,0.255,470.52,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109423,1216.32,UPI,Incorrect Payment Details,Customer Related,1,0.51,620.57,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1216.32
2026-08-25T23:41:59,TXN109424,1181.12,UPI,Incorrect Payment Details,Customer Related,0,0.612,723.19,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109425,2834.02,UPI,Payment Declined,Customer Related,1,0.02,56.42,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109426,1940.61,Debit Card,Insufficient Balance,Customer Related,0,0.491,952.77,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1940.61
2026-08-25T23:41:59,TXN109427,1419.63,Wallet,Processing Error,Technical,0,0.685,972.88,LOW,Retry,Technical failure with high recovery potential,0,None,True,Recovered,1419.63
2026-08-25T23:41:59,TXN109428,1301.51,UPI,Incorrect Payment Details,Customer Related,0,0.44,572.9,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1301.51
2026-08-25T23:41:59,TXN109429,1765.55,Credit Card,Authentication Failure,Technical,0,0.618,1091.6,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109430,920.87,Net Banking,Insufficient Balance,Customer Related,0,0.4,368.53,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109431,2584.35,UPI,Processing Error,Technical,1,0.569,1471.34,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,2584.35
2026-08-25T23:41:59,TXN109432,566.41,Credit Card,Incorrect Payment Details,Customer Related,0,0.292,165.33,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109433,963.75,Net Banking,Incorrect Payment Details,Customer Related,0,0.604,582.32,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109434,2183.94,Net Banking,Network Timeout,Temporary,1,0.725,1583.41,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,2183.94
2026-08-25T23:41:59,TXN109435,541.15,Credit Card,Payment Declined,Customer Related,0,0.402,217.39,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109436,380.54,UPI,Gateway Timeout,Temporary,0,0.741,281.86,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,380.54
2026-08-25T23:41:59,TXN109437,1408.76,UPI,Payment Declined,Customer Related,0,0.592,833.69,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109438,344.75,Credit Card,Payment Declined,Customer Related,0,0.483,166.4,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109439,473.88,UPI,Network Timeout,Temporary,0,0.461,218.49,VERY LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,None,True,Recovered,473.88
2026-08-25T23:41:59,TXN109440,2453.51,UPI,Insufficient Balance,Customer Related,0,0.583,1431.36,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109441,1137.03,Debit Card,Insufficient Balance,Customer Related,0,0.524,595.37,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109442,3745.8,Debit Card,Incorrect Payment Details,Customer Related,0,0.386,1447.67,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109443,510.89,Net Banking,Insufficient Balance,Customer Related,1,0.309,157.75,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109444,1242.45,UPI,Insufficient Balance,Customer Related,0,0.461,572.15,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109445,1843.95,UPI,Incorrect Payment Details,Customer Related,0,0.56,1032.13,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1843.95
2026-08-25T23:41:59,TXN109446,525.1,Net Banking,Payment Declined,Customer Related,1,0.218,114.22,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109447,3057.67,Debit Card,Processing Error,Technical,1,0.484,1478.52,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109448,2015.34,Net Banking,Gateway Timeout,Temporary,0,0.796,1603.57,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,2015.34
2026-08-25T23:41:59,TXN109449,369.66,Wallet,Payment Declined,Customer Related,1,0.375,138.74,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109450,1299.59,Net Banking,Bank Server Unavailable,Temporary,1,0.557,724.5,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,1299.59
2026-08-25T23:41:59,TXN109451,1823.96,Credit Card,Authentication Failure,Technical,0,0.457,833.19,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,1823.96
2026-08-25T23:41:59,TXN109452,835.44,UPI,Authentication Failure,Technical,2,0.464,387.99,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109453,409.98,Credit Card,Incorrect Payment Details,Customer Related,0,0.317,129.78,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109454,1673.66,Credit Card,Network Timeout,Temporary,0,0.722,1208.45,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,1673.66
2026-08-25T23:41:59,TXN109455,7855.7,UPI,Processing Error,Technical,1,0.46,3612.18,MEDIUM,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109456,982.81,Debit Card,Processing Error,Technical,2,0.048,47.32,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109457,4700.35,UPI,Insufficient Balance,Customer Related,0,0.02,94.61,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109458,733.75,Debit Card,Payment Declined,Customer Related,1,0.409,300.45,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109459,1591.51,UPI,Processing Error,Technical,0,0.637,1014.29,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,1591.51
2026-08-25T23:41:59,TXN109460,2482.99,Credit Card,Insufficient Balance,Customer Related,0,0.023,57.49,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109461,1330.45,Net Banking,Payment Declined,Customer Related,0,0.491,653.49,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109462,1055.54,UPI,Payment Declined,Customer Related,2,0.284,299.63,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109463,2394.43,Credit Card,Payment Declined,Customer Related,0,0.369,883.53,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109464,6082.46,UPI,Payment Declined,Customer Related,0,0.404,2457.28,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109465,1703.55,Net Banking,Insufficient Balance,Customer Related,0,0.407,692.99,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1703.55
2026-08-25T23:41:59,TXN109466,886.39,Net Banking,Insufficient Balance,Customer Related,0,0.026,23.46,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109467,1150.78,Wallet,Processing Error,Technical,0,0.562,646.81,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,1150.78
2026-08-25T23:41:59,TXN109468,10054.4,Net Banking,Processing Error,Technical,0,0.102,1027.28,LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109469,1492.08,Debit Card,Incorrect Payment Details,Customer Related,3,0.165,245.79,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109470,832.53,UPI,Insufficient Balance,Customer Related,0,0.378,314.9,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109471,535.9,UPI,Authentication Failure,Technical,0,0.111,59.69,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109472,310.84,Credit Card,Insufficient Balance,Customer Related,0,0.023,7.18,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109473,1791.61,Credit Card,Payment Declined,Customer Related,0,0.471,844.41,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109474,2261.34,Debit Card,Payment Declined,Customer Related,0,0.396,895.8,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109475,975.2,UPI,Gateway Timeout,Temporary,2,0.222,216.08,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109476,1323.48,UPI,Insufficient Balance,Customer Related,2,0.108,143.31,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109477,525.12,Credit Card,Authentication Failure,Technical,0,0.66,346.69,VERY LOW,Retry,Technical failure with high recovery potential,0,None,True,Recovered,525.12
2026-08-25T23:41:59,TXN109478,1489.72,UPI,Processing Error,Technical,1,0.37,551.51,LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovered,1489.72
2026-08-25T23:41:59,TXN109479,1968.83,Debit Card,Bank Server Unavailable,Temporary,1,0.693,1363.44,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,1968.83
2026-08-25T23:41:59,TXN109480,872.94,Credit Card,Insufficient Balance,Customer Related,0,0.299,261.43,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109481,5178.97,Debit Card,Insufficient Balance,Customer Related,0,0.319,1652.47,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109482,685.61,UPI,Insufficient Balance,Customer Related,0,0.582,398.72,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,685.61
2026-08-25T23:41:59,TXN109483,1680.39,Wallet,Processing Error,Technical,0,0.594,997.63,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,1680.39
2026-08-25T23:41:59,TXN109484,2640.32,UPI,Insufficient Balance,Customer Related,0,0.41,1082.66,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109485,1259.12,UPI,Authentication Failure,Technical,2,0.065,82.19,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109486,1151.96,Debit Card,Payment Declined,Customer Related,1,0.525,604.92,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1151.96
2026-08-25T23:41:59,TXN109487,427.05,UPI,Network Timeout,Temporary,0,0.506,216.29,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109488,3967.43,UPI,Payment Declined,Customer Related,0,0.545,2162.16,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109489,1169.21,UPI,Payment Declined,Customer Related,0,0.024,28.02,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109490,2058.83,Credit Card,Incorrect Payment Details,Customer Related,1,0.457,940.43,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN109491,2294.28,Net Banking,Network Timeout,Temporary,2,0.755,1731.42,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109492,810.26,Credit Card,Bank Server Unavailable,Temporary,1,0.667,540.12,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,810.26
2026-08-25T23:41:59,TXN109493,1143.65,Credit Card,Incorrect Payment Details,Customer Related,2,0.012,14.04,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109494,3895.53,UPI,Insufficient Balance,Customer Related,0,0.359,1397.81,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109495,547.98,UPI,Processing Error,Technical,2,0.29,158.74,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN109496,7349.11,UPI,Insufficient Balance,Customer Related,0,0.632,4642.94,MEDIUM,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
